code,name,name_normalized,sector_slug
21121050,Médicos Especialistas en Anestesiología y Reanimación,medicos especialistas en anestesiologia y reanimacion,salud
21121061,Médicos Especialistas en Angiología y Cirugía Vascular,medicos especialistas en angiologia y cirugia vascular,salud
21121072,Médicos Especialistas en Aparato Digestivo,medicos especialistas en aparato digestivo,salud
21121083,Médicos Especialistas en Bioquímica Clínica,medicos especialistas en bioquimica clinica,salud
21121094,Médicos Especialistas en Cardiología,medicos especialistas en cardiologia,salud
21121108,Médicos Especialistas en Cirugía Cardiovascular,medicos especialistas en cirugia cardiovascular,salud
21121117,Médicos Especialistas en Cirugía General y del Aparato Digestivo,medicos especialistas en cirugia general y del aparato digestivo,salud
21121126,Médicos Especialistas en Cirugía Oral y Maxilofacial,medicos especialistas en cirugia oral y maxilofacial,salud
21121135,Médicos Especialistas en Cirugía Ortopédica y Traumatología,medicos especialistas en cirugia ortopedica y traumatologia,salud
21121144,Médicos Especialistas en Cirugía Pediátrica,medicos especialistas en cirugia pediatrica,salud
21121153,"Médicos Especialistas en Cirugía Plástica, Estética y Reparadora","medicos especialistas en cirugia plastica, estetica y reparadora",salud
21121162,Médicos Especialistas en Cirugía Torácica,medicos especialistas en cirugia toracica,salud
21121171,Médicos Especialistas en Dermatología Médico-Quirúrgica y Venereología,medicos especialistas en dermatologia medico-quirurgica y venereologia,salud
21121191,Médicos Especialistas en Endocrinología y Nutrición,medicos especialistas en endocrinologia y nutricion,salud
21121210,Médicos Especialistas en Farmacología Clínica,medicos especialistas en farmacologia clinica,salud
21121229,Médicos Especialistas en Geriatría,medicos especialistas en geriatria,salud
21121238,Médicos Especialistas en Hematología y Hemoterapia,medicos especialistas en hematologia y hemoterapia,salud
21121247,Médicos Especialistas en Hidrología Médica,medicos especialistas en hidrologia medica,salud
21121256,Médicos Especialistas en Inmunología,medicos especialistas en inmunologia,salud
21121265,Médicos Especialistas en Medicina de la Educación Física y Deporte,medicos especialistas en medicina de la educacion fisica y deporte,salud
21121274,Médicos Especialistas en Medicina del Trabajo,medicos especialistas en medicina del trabajo,salud
21121283,Médicos Especialistas en Medicina Espacial,medicos especialistas en medicina espacial,salud
21121292,Médicos Especialistas en Medicina Física y Rehabilitación,medicos especialistas en medicina fisica y rehabilitacion,salud
21121304,Médicos Especialistas en Medicina Intensiva,medicos especialistas en medicina intensiva,salud
21121313,Médicos Especialistas en Medicina Interna,medicos especialistas en medicina interna,salud
21121322,Médicos Especialistas en Medicina Legal y Forense,medicos especialistas en medicina legal y forense,salud
21121331,Médicos Especialistas en Medicina Nuclear,medicos especialistas en medicina nuclear,salud
21121340,Médicos Especialistas en Medicina Preventiva y Salud Pública,medicos especialistas en medicina preventiva y salud publica,salud
21121368,Médicos Especialistas en Microbiología y Parasitología,medicos especialistas en microbiologia y parasitologia,salud
21121377,Médicos Especialistas en Nefrología,medicos especialistas en nefrologia,salud
21121386,Médicos Especialistas en Neumología,medicos especialistas en neumologia,salud
21121395,Médicos Especialistas en Neurocirugía,medicos especialistas en neurocirugia,salud
21121407,Médicos Especialistas en Neurofisiología Clínica,medicos especialistas en neurofisiologia clinica,salud
21121416,Médicos Especialistas en Neurología,medicos especialistas en neurologia,salud
21121425,Médicos Especialistas en Obstetricia y Ginecología,medicos especialistas en obstetricia y ginecologia,salud
21121434,Médicos Especialistas en Oftalmología,medicos especialistas en oftalmologia,salud
21121443,Médicos Especialistas en Oncología Médica,medicos especialistas en oncologia medica,salud
21121452,Médicos Especialistas en Oncología Radioterápica,medicos especialistas en oncologia radioterapica,salud
21121461,Médicos Especialistas en Otorrinolaringología,medicos especialistas en otorrinolaringologia,salud
21121470,Médicos Especialistas en Pediatría y sus Áreas Específicas,medicos especialistas en pediatria y sus areas especificas,salud
21121489,Médicos Especialistas en Psiquiatría,medicos especialistas en psiquiatria,salud
21121498,Médicos Especialistas en Radiodiagnóstico,medicos especialistas en radiodiagnostico,salud
21121500,Médicos Especialistas en Reumatología,medicos especialistas en reumatologia,salud
21121519,Médicos Especialistas en Urología,medicos especialistas en urologia,salud
21121528,Médicos de Admisión y Documentación Clínica,medicos de admision y documentacion clinica,salud
21121537,"Médicos de Terapias Alternativas (Homeopatía, Acupuntura, Naturopatía,Ayurvédica y Otras)","medicos de terapias alternativas (homeopatia, acupuntura, naturopatia,ayurvedica y otras)",salud
21211010,Enfermeros de Cuidados Generales,enfermeros de cuidados generales,salud
21221013,Enfermeros Especialistas en Enfermería de Salud Mental,enfermeros especialistas en enfermeria de salud mental,salud
21221022,Enfermeros Especialistas en Enfermería Familiar y Comunitaria ,enfermeros especialistas en enfermeria familiar y comunitaria,salud
21221031,Enfermeros Especialistas en Enfermería del Trabajo,enfermeros especialistas en enfermeria del trabajo,salud
21221040,Enfermeros Especialistas en Enfermería de Cuidados Médico-Quirúrgicos ,enfermeros especialistas en enfermeria de cuidados medico-quirurgicos,salud
21221051,Enfermeros Especialistas en Enfermería Geriátrica,enfermeros especialistas en enfermeria geriatrica,salud
21221062,Enfermeros Especialistas en Enfermería Pediátrica,enfermeros especialistas en enfermeria pediatrica,salud
21231016,Enfermeros Especialistas en Obstetricia-Ginecología,enfermeros especialistas en obstetricia-ginecologia,salud
21301014,Genetistas Veterinarios,genetistas veterinarios,salud
21301025,Patólogos (Medicina Veterinaria),patologos (medicina veterinaria),salud
21301036,Veterinarios,veterinarios,salud
21401015,Farmacéuticos de Análisis Clínicos,farmaceuticos de analisis clinicos,salud
21401026,Farmacéuticos de Farmacia Hospitalaria y Atención Primaria,farmaceuticos de farmacia hospitalaria y atencion primaria,salud
21401037,Farmacéuticos Especialistas en Farmacia Industrial y Galénica ,farmaceuticos especialistas en farmacia industrial y galenica,salud
21401048,"Farmacéuticos, en General","farmaceuticos, en general",salud
21511013,Médicos Especialistas en Estomatología,medicos especialistas en estomatologia,salud
21511024,Odontólogos,odontologos,salud
21521010,"Fisioterapeutas, en General","fisioterapeutas, en general",salud
21531013,Dietistas y Nutricionistas,dietistas y nutricionistas,salud
21541016,Logopedas,logopedas,salud
21541025,Técnicos en Ortofonía,tecnicos en ortofonia,salud
21551019,Ópticos y/u Optometristas,opticos y/u optometristas,salud
21561012,Terapeutas Ocupacionales,terapeutas ocupacionales,salud
21571015,Podólogos,podologos,salud
21581018,Profesionales de la Salud y la Higiene Laboral y Ambiental,profesionales de la salud y la higiene laboral y ambiental,salud
21591020,Radiofísicos Hospitalarios,radiofisicos hospitalarios,salud
21591039,Psicólogos Sanitarios Generales,psicologos sanitarios generales,salud
21591048,Psicólogos Sanitarios Especialistas,psicologos sanitarios especialistas,salud
22101011,Profesores de Enseñanza Superior,profesores de ensenanza superior,educacion
22201010,Maestros de Taller de Artes Plásticas y/o Diseño,maestros de taller de artes plasticas y/o diseno,educacion
22201021,Profesores Técnicos de Formación Profesional (Actividades Marítimo-Pesqueras),profesores tecnicos de formacion profesional (actividades maritimo-pesqueras),educacion
22201032,Profesores Técnicos de Formación Profesional (Administración y Gestión),profesores tecnicos de formacion profesional (administracion y gestion),educacion
22201043,Profesores Técnicos de Formación Profesional (Agraria),profesores tecnicos de formacion profesional (agraria),educacion
22201054,Profesores Técnicos de Formación Profesional (Artes Gráficas),profesores tecnicos de formacion profesional (artes graficas),educacion
22201065,Profesores Técnicos de Formación Profesional (Artes y Artesanías),profesores tecnicos de formacion profesional (artes y artesanias),educacion
22201076,Profesores Técnicos de Formación Profesional (Comercio y Marketing),profesores tecnicos de formacion profesional (comercio y marketing),educacion
22201098,Profesores Técnicos de Formación Profesional (Edificación y Obra Civil),profesores tecnicos de formacion profesional (edificacion y obra civil),educacion
22201104,Profesores Técnicos de Formación Profesional (Electricidad y Electrónica),profesores tecnicos de formacion profesional (electricidad y electronica),educacion
22201113,Profesores Técnicos de Formación Profesional (Fabricación Mecánica),profesores tecnicos de formacion profesional (fabricacion mecanica),educacion
22201122,Profesores Técnicos de Formación Profesional (Hostelería y Turismo),profesores tecnicos de formacion profesional (hosteleria y turismo),educacion
22201131,Profesores Técnicos de Formación Profesional (Imagen Personal),profesores tecnicos de formacion profesional (imagen personal),educacion
22201140,Profesores Técnicos de Formación Profesional (Imagen y Sonido),profesores tecnicos de formacion profesional (imagen y sonido),educacion
22201151,Profesores Técnicos de Formación Profesional (Instalación y Mantenimiento),profesores tecnicos de formacion profesional (instalacion y mantenimiento),educacion
22201162,"Profesores Técnicos de Formación Profesional (Madera, Mueble y Corcho)","profesores tecnicos de formacion profesional (madera, mueble y corcho)",educacion
22201173,Profesores Técnicos de Formación Profesional (Química),profesores tecnicos de formacion profesional (quimica),educacion
22201184,Profesores Técnicos de Formación Profesional (Sanidad),profesores tecnicos de formacion profesional (sanidad),educacion
22201195,Profesores Técnicos de Formación Profesional (Servicios Socioculturales y a la Comunidad),profesores tecnicos de formacion profesional (servicios socioculturales y a la comunidad),educacion
22201207,"Profesores Técnicos de Formación Profesional (Textil, Confección y Piel)","profesores tecnicos de formacion profesional (textil, confeccion y piel)",educacion
22201216,Profesores Técnicos de Formación Profesional (Transporte y Mantenimiento de Vehículos),profesores tecnicos de formacion profesional (transporte y mantenimiento de vehiculos),educacion
22201225,Profesores Técnicos de Formación Profesional (Vidrio y Cerámica),profesores tecnicos de formacion profesional (vidrio y ceramica),educacion
22201234,"Profesores Técnicos de Formación Profesional, en General","profesores tecnicos de formacion profesional, en general",educacion
22201243,Profesores Técnicos de Formación Profesional (Actividades Físicas y Deportivas),profesores tecnicos de formacion profesional (actividades fisicas y deportivas),educacion
22201252,Profesores Técnicos de Formación Profesional (Energía y Agua),profesores tecnicos de formacion profesional (energia y agua),educacion
22201261,Profesores Técnicos de Formación Profesional (Industrias Alimentarias),profesores tecnicos de formacion profesional (industrias alimentarias),educacion
22201270,Profesores Técnicos de Formación Profesional (Industrias Extractivas),profesores tecnicos de formacion profesional (industrias extractivas),educacion
22201281,Profesores Técnicos de Formación Profesional (Informática y Comunicaciones),profesores tecnicos de formacion profesional (informatica y comunicaciones),educacion
22201292,Profesores Técnicos de Formación Profesional (Seguridad y Medio Ambiente),profesores tecnicos de formacion profesional (seguridad y medio ambiente),educacion
22301011,Profesores del Área de Dibujo (Enseñanza Secundaria),profesores del area de dibujo (ensenanza secundaria),educacion
22301022,"Profesores de Enseñanza Secundaria, en General","profesores de ensenanza secundaria, en general",educacion
